L8/OLI RSR			
converted to text file			
source: https://landsat.gsfc.nasa.gov/satellites/landsat-8/spacecraft-instruments/operational-land-imager/spectral-response-of-the-operational-land-imager-in-band-band-average-relative-spectral-response/			
datasets: wavelength, rsr, band			
wavelength	rsr	band	id
2.293	0.552647	swir2	7
2.294	0.502693	swir2	7
2.295	0.452698	swir2	7
2.296	0.403993	swir2	7
2.297	0.355569	swir2	7
2.298	0.315712	swir2	7
2.299	0.27826	swir2	7
2.3	0.244645	swir2	7
2.301	0.212213	swir2	7
2.302	0.186151	swir2	7
2.303	0.161749	swir2	7
2.304	0.141435	swir2	7
2.305	0.122015	swir2	7
2.306	0.106531	swir2	7
2.307	0.092029	swir2	7
2.308	0.080268	swir2	7
2.309	0.069276	swir2	7
2.31	0.060703	swir2	7
2.311	0.052702	swir2	7
2.312	0.046332	swir2	7
2.313	0.040405	swir2	7
2.314	0.035634	swir2	7
2.315	0.031213	swir2	7
2.316	0.027516	swir2	7
2.317	0.024	swir2	7
2.318	0.021262	swir2	7
2.319	0.018688	swir2	7
2.32	0.016562	swir2	7
2.321	0.014545	swir2	7
2.322	0.01293	swir2	7
2.323	0.011426	swir2	7
2.324	0.010155	swir2	7
2.325	0.008959	swir2	7
2.326	0.007992	swir2	7
2.327	0.007088	swir2	7
2.328	0.006348	swir2	7
2.329	0.005643	swir2	7
2.33	0.005019	swir2	7
2.331	0.004415	swir2	7
2.332	0.003903	swir2	7
2.333	0.003421	swir2	7
2.334	0.003025	swir2	7
2.335	0.002651	swir2	7
2.336	0.00234	swir2	7
2.337	0.002047	swir2	7
2.338	0.001795	swir2	7
2.339	0.001554	swir2	7
2.34	0.001345	swir2	7
2.341	0.001145	swir2	7
2.342	0.000974	swir2	7
2.343	0.000811	swir2	7
2.344	0.00068	swir2	7
2.345	0.00056	swir2	7
2.346	0.00044	swir2	7
2.347	0.00032	swir2	7
2.348	0.000217	swir2	7
2.349	0.000119	swir2	7
2.35	0.000028	swir2	7
2.351	-0.000062	swir2	7
2.352	-0.000134	swir2	7
2.353	-0.000202	swir2	7
2.354	-0.000263	swir2	7
2.355	-0.000322	swir2	7
0.488	0.000216	Pan	8
0.489	0.000514	Pan	8
0.49	0.001013	Pan	8
0.491	0.001587	Pan	8
0.492	0.002619	Pan	8
0.493	0.003841	Pan	8
0.494	0.006195	Pan	8
0.495	0.009003	Pan	8
0.496	0.015515	Pan	8
0.497	0.02327	Pan	8
0.498	0.042723	Pan	8
0.499	0.066556	Pan	8
0.5	0.124269	Pan	8
0.501	0.196006	Pan	8
0.502	0.323232	Pan	8
0.503	0.472496	Pan	8
0.504	5.98E-01	Pan	8
0.505	7.15E-01	Pan	8
